date,bpm,bpm_q,last_steps,activity_type,speed,skin_proximity,energy_exp,respiration_rate,pha,pha_q,resp_q,wearing,move_alert,cw,cwt,battery,step_calories,rest_calories,distance,step_duration,spo2,spo2_q,hta,hta_q
2023-02-15T00:22:23.000+01:00,0,0,0,7,8,0,229,0,2,0,0,4,,,,36,,,,,99,1,,
2023-02-15T00:22:33.000+01:00,0,0,0,7,8,0,208,0,2,0,0,4,,,,36,,,,,0,0,,
2023-02-15T00:22:43.000+01:00,0,0,0,7,8,0,208,0,2,0,0,4,,,,36,,,,,0,0,,
2023-02-15T00:22:52.000+01:00,0,0,0,7,8,0,187,0,2,0,0,4,,,,36,,,,,0,0,,
2023-02-15T00:23:02.000+01:00,0,0,0,7,8,0,208,0,2,0,0,4,,,,36,,,,,0,0,,
2023-02-15T00:23:13.000+01:00,0,0,0,7,8,0,229,0,2,0,0,4,,,,36,,,,,0,0,,
2023-02-15T00:23:23.000+01:00,0,0,0,7,8,0,208,0,2,0,0,4,,,,36,,,,,0,0,,
2023-02-15T00:23:32.000+01:00,0,0,0,7,8,0,187,0,2,0,0,4,,,,36,,,,,0,0,,
2023-02-15T00:23:43.000+01:00,0,0,0,7,8,0,229,0,2,0,0,4,,,,36,,,,,0,0,,
2023-02-15T00:23:53.000+01:00,0,0,0,7,8,0,208,0,2,0,0,4,,,,36,,,,,0,0,,
2023-02-15T00:24:03.000+01:00,0,0,0,7,8,0,208,0,2,0,0,4,,,,36,,,,,0,0,,
2023-02-15T00:24:12.000+01:00,0,0,0,7,8,0,187,0,2,0,0,4,,,,36,,,,,0,0,,
2023-02-15T00:24:23.000+01:00,0,0,0,7,8,0,229,0,2,0,0,4,,,,36,,,,,0,0,,
2023-02-15T00:24:33.000+01:00,0,0,0,7,8,0,208,0,2,0,0,4,,,,36,,,,,0,0,,
2023-02-15T00:24:43.000+01:00,0,0,0,7,8,0,208,0,2,0,0,4,,,,36,,,,,0,0,,
2023-02-15T00:24:52.000+01:00,0,0,0,7,8,0,187,0,2,0,0,4,,,,36,,,,,0,0,,
2023-02-15T00:25:03.000+01:00,0,0,0,7,8,0,229,0,2,0,0,4,,,,36,,,,,0,0,,
2023-02-15T00:25:13.000+01:00,0,0,0,7,8,0,208,0,2,0,0,4,,,,36,,,,,0,0,,
2023-02-15T00:25:23.000+01:00,0,0,0,7,8,0,208,0,2,0,0,4,,,,36,,,,,0,0,,
2023-02-15T00:25:33.000+01:00,0,0,0,7,8,0,208,0,2,0,0,4,,,,36,,,,,0,0,,
2023-02-15T00:25:42.000+01:00,0,0,0,7,8,0,187,0,2,0,0,4,,,,36,,,,,0,0,,
2023-02-15T00:25:53.000+01:00,0,0,0,7,8,0,229,0,2,0,0,4,,,,36,,,,,0,0,,
2023-02-15T00:26:03.000+01:00,0,0,0,7,8,0,208,0,2,0,0,4,,,,36,,,,,0,0,,
2023-02-15T00:26:13.000+01:00,0,0,0,7,8,0,208,0,2,0,0,4,,,,36,,,,,0,0,,
2023-02-15T00:26:22.000+01:00,0,0,0,7,8,0,187,0,2,0,0,4,,,,36,,,,,0,0,,
2023-02-15T00:26:33.000+01:00,0,0,0,7,8,0,229,0,2,0,0,4,,,,36,,,,,0,0,,
2023-02-15T00:26:43.000+01:00,0,0,0,7,8,0,208,0,2,0,0,4,,,,36,,,,,0,0,,
2023-02-15T00:26:52.000+01:00,0,0,0,7,8,0,187,0,2,0,0,4,,,,36,,,,,0,0,,
